method_id,method_label,coverage,mean_len,sd_len,setting_id,rep,seed,dgp_id,dgp_label,p,beta_scale,gamma,kappa,cens_target,tau_quantile,n,test_frac,alpha,B,tau,censor_rate_emp,admin_mass_emp,train_n,test_n
cp_cox_crossfit,CP + Cox (Cross-Fit),0.89,6.371718276316912,0.18714151333960607,s030,16,20560429,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.559616499048559,0.11,0.012142857142857143,1400,600
cp_cox_full,CP + Cox,0.9,6.085545124748596,0.2013468158277726,s030,17,20560430,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.298809766099942,0.10714285714285714,0.015714285714285715,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8883333333333333,6.059420322317303,0.22949245869834342,s030,17,20560430,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.298809766099942,0.10714285714285714,0.015714285714285715,1400,600
cp_cox_full,CP + Cox,0.9233333333333333,5.586781404050366,0.19070397494527336,s030,18,20560431,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.784493651873815,0.11142857142857143,0.02,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9216666666666666,5.5831792570690055,0.19433917617029808,s030,18,20560431,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.784493651873815,0.11142857142857143,0.02,1400,600
cp_cox_full,CP + Cox,0.9133333333333333,5.706086969587004,0.171657171161836,s030,19,20560432,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.909904472653981,0.11571428571428571,0.017142857142857144,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.93,5.728683169636597,0.1525106557477573,s030,19,20560432,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.909904472653981,0.11571428571428571,0.017142857142857144,1400,600
cp_cox_full,CP + Cox,0.8916666666666667,5.136464915609858,0.3085896067228538,s030,20,20560433,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.4087483831343155,0.10785714285714286,0.017857142857142856,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,5.15803798712009,0.2863560454241322,s030,20,20560433,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.4087483831343155,0.10785714285714286,0.017857142857142856,1400,600
cp_cox_full,CP + Cox,0.9033333333333333,6.147693232950501,0.24689924649291198,s030,21,20560434,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.357371306309205,0.11357142857142857,0.017142857142857144,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,6.1472333402014145,0.24725297435526344,s030,21,20560434,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.357371306309205,0.11357142857142857,0.017142857142857144,1400,600
cp_cox_full,CP + Cox,0.8983333333333333,5.558428308400994,0.2234429219022769,s030,22,20560435,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.763182378159743,0.10857142857142857,0.017857142857142856,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,5.571588468800276,0.20874305272062485,s030,22,20560435,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.763182378159743,0.10857142857142857,0.017857142857142856,1400,600
cp_cox_full,CP + Cox,0.9183333333333333,5.744063150818884,0.2194010888059081,s030,23,20560436,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.969734336579993,0.10571428571428572,0.022857142857142857,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8966666666666666,5.707928994956011,0.25526554608795887,s030,23,20560436,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.969734336579993,0.10571428571428572,0.022857142857142857,1400,600
cp_cox_full,CP + Cox,0.8933333333333333,5.3086291965700685,0.19932595227349176,s030,24,20560437,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.530307969744981,0.11357142857142857,0.02,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9166666666666666,5.352149823488912,0.1584981164367719,s030,24,20560437,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.530307969744981,0.11357142857142857,0.02,1400,600
cp_cox_full,CP + Cox,0.8733333333333333,6.733474503594816,0.28110906864896223,s030,25,20560438,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.987052201362667,0.11642857142857142,0.02,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8733333333333333,6.7324873160354155,0.2824258675224821,s030,25,20560438,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.987052201362667,0.11642857142857142,0.02,1400,600
cp_cox_full,CP + Cox,0.915,6.092660207768094,0.19939858361625135,s030,26,20560439,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.298790337504485,0.09928571428571428,0.014285714285714285,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9266666666666666,6.114812027470655,0.17876876216662155,s030,26,20560439,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.298790337504485,0.09928571428571428,0.014285714285714285,1400,600
cp_cox_full,CP + Cox,0.8766666666666667,5.962410380250089,0.2603790425397754,s030,27,20560440,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.223975018303345,0.10642857142857143,0.014285714285714285,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8816666666666667,5.974793559887869,0.24853493669403454,s030,27,20560440,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.223975018303345,0.10642857142857143,0.014285714285714285,1400,600
cp_cox_full,CP + Cox,0.91,5.662775972836578,0.21951532721582484,s030,28,20560441,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.889558509338134,0.12285714285714286,0.020714285714285713,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8983333333333333,5.640282897024434,0.24169285473442445,s030,28,20560441,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.889558509338134,0.12285714285714286,0.020714285714285713,1400,600
cp_cox_full,CP + Cox,0.8733333333333333,6.077090177231954,0.2602321798980104,s030,29,20560442,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.327845920672088,0.12428571428571429,0.018571428571428572,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.885,6.102550212453928,0.2334055830769578,s030,29,20560442,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.327845920672088,0.12428571428571429,0.018571428571428572,1400,600
cp_cox_full,CP + Cox,0.8783333333333333,6.237229998927811,0.3069893857321465,s030,30,20560443,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.512824568585093,0.11142857142857143,0.016428571428571428,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.91,6.307353887881185,0.2291745403771058,s030,30,20560443,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.512824568585093,0.11142857142857143,0.016428571428571428,1400,600
cp_cox_full,CP + Cox,0.8633333333333333,1.382624159459265,0.25029402267231354,s031,1,20570414,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.6516512203859308,0.35928571428571426,0.16214285714285714,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8633333333333333,1.3742657976910289,0.25711115156554076,s031,1,20570414,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.6516512203859308,0.35928571428571426,0.16214285714285714,1400,600
cp_cox_full,CP + Cox,0.8783333333333333,1.2961604552004178,0.23707472191169746,s031,2,20570415,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5362568997764885,0.3514285714285714,0.15,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8866666666666667,1.3143227036059921,0.22175430341052235,s031,2,20570415,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5362568997764885,0.3514285714285714,0.15,1400,600
cp_cox_full,CP + Cox,0.9016666666666666,1.3545197150659143,0.16052195943534742,s031,3,20570416,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5316900540528682,0.3585714285714286,0.16071428571428573,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,1.3618133739741933,0.15340537825555423,s031,3,20570416,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5316900540528682,0.3585714285714286,0.16071428571428573,1400,600
cp_cox_full,CP + Cox,0.9116666666666666,1.3401400613479273,0.24300036487194687,s031,4,20570417,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5624120219499744,0.35428571428571426,0.15285714285714286,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.905,1.3343610703267612,0.24713723531437293,s031,4,20570417,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5624120219499744,0.35428571428571426,0.15285714285714286,1400,600
cp_cox_full,CP + Cox,0.8833333333333333,1.3529586975812973,0.2009279176066474,s031,5,20570418,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5694263761628313,0.36428571428571427,0.15714285714285714,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.875,1.341154869494674,0.21056293498937206,s031,5,20570418,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5694263761628313,0.36428571428571427,0.15714285714285714,1400,600
cp_cox_full,CP + Cox,0.8983333333333333,1.3628447937248704,0.20211716254014594,s031,6,20570419,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5841036188697246,0.36357142857142855,0.1492857142857143,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,1.3817121406428212,0.18649547233836775,s031,6,20570419,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5841036188697246,0.36357142857142855,0.1492857142857143,1400,600
cp_cox_full,CP + Cox,0.8983333333333333,1.318924359856346,0.18086723561965354,s031,7,20570420,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5098021105358466,0.3871428571428571,0.17785714285714285,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,1.323717489685214,0.17647996671384789,s031,7,20570420,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5098021105358466,0.3871428571428571,0.17785714285714285,1400,600
cp_cox_full,CP + Cox,0.9066666666666666,1.3712176391586253,0.2258853309903863,s031,8,20570421,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5739925329850255,0.375,0.15571428571428572,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,1.3586209213267382,0.2373141950942487,s031,8,20570421,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5739925329850255,0.375,0.15571428571428572,1400,600
cp_cox_full,CP + Cox,0.9066666666666666,1.3595448506852401,0.19888900347527286,s031,9,20570422,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.563848639832099,0.3578571428571429,0.15071428571428572,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,1.3593618618994734,0.19901854001095068,s031,9,20570422,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.563848639832099,0.3578571428571429,0.15071428571428572,1400,600
cp_cox_full,CP + Cox,0.895,1.435094212860405,0.2194295904443716,s031,10,20570423,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.6629726539771044,0.345,0.14357142857142857,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.895,1.4345087020528238,0.21987108511546907,s031,10,20570423,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.6629726539771044,0.345,0.14357142857142857,1400,600
cp_cox_full,CP + Cox,0.885,1.2541893476963357,0.24396652768511376,s031,11,20570424,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.481728021848398,0.3742857142857143,0.16642857142857143,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8833333333333333,1.2487870194141732,0.24933342293652744,s031,11,20570424,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.481728021848398,0.3742857142857143,0.16642857142857143,1400,600
cp_cox_full,CP + Cox,0.9016666666666666,1.3731157889964647,0.20169531763977833,s031,12,20570425,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.577117474581215,0.3585714285714286,0.15071428571428572,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9016666666666666,1.3741910320058983,0.20078072846248124,s031,12,20570425,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.577117474581215,0.3585714285714286,0.15071428571428572,1400,600
cp_cox_full,CP + Cox,0.925,1.4175027879995596,0.1900373927573569,s031,13,20570426,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5976318954479338,0.34714285714285714,0.1492857142857143,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,1.375972321852271,0.22212617946641616,s031,13,20570426,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5976318954479338,0.34714285714285714,0.1492857142857143,1400,600
cp_cox_full,CP + Cox,0.9066666666666666,1.322028655970338,0.19958174209825694,s031,14,20570427,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.548072678379686,0.36,0.1492857142857143,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9083333333333333,1.334324161458453,0.1884069475238748,s031,14,20570427,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.548072678379686,0.36,0.1492857142857143,1400,600
cp_cox_full,CP + Cox,0.9,1.311575833402023,0.22543436947886816,s031,15,20570428,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.52852380525662,0.3435714285714286,0.15714285714285714,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8883333333333333,1.289714665918445,0.24472387746916846,s031,15,20570428,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.52852380525662,0.3435714285714286,0.15714285714285714,1400,600
cp_cox_full,CP + Cox,0.91,1.3699675321754134,0.18290195467921017,s031,16,20570429,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5727578982850783,0.3507142857142857,0.15571428571428572,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.91,1.3690964160383088,0.18363638092204268,s031,16,20570429,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5727578982850783,0.3507142857142857,0.15571428571428572,1400,600
cp_cox_full,CP + Cox,0.9216666666666666,1.3377523826723678,0.18451753720208908,s031,17,20570430,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5302070805746981,0.3457142857142857,0.155,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9216666666666666,1.3372027726597508,0.18507444651869323,s031,17,20570430,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5302070805746981,0.3457142857142857,0.155,1400,600
cp_cox_full,CP + Cox,0.895,1.3633870582509617,0.19962493650105012,s031,18,20570431,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.57080260530299,0.3585714285714286,0.17142857142857143,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8983333333333333,1.3685067053144164,0.1937652638763761,s031,18,20570431,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.57080260530299,0.3585714285714286,0.17142857142857143,1400,600
cp_cox_full,CP + Cox,0.9166666666666666,1.4632609565813968,0.20031738166407836,s031,19,20570432,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.6709127528250551,0.36357142857142855,0.155,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8983333333333333,1.4419553533861051,0.21919176403965307,s031,19,20570432,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.6709127528250551,0.36357142857142855,0.155,1400,600
cp_cox_full,CP + Cox,0.9033333333333333,1.4025079237625386,0.21595578440860924,s031,20,20570433,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.6196449084119713,0.35285714285714287,0.16642857142857143,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.905,1.4142426471819662,0.20755152116685757,s031,20,20570433,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.6196449084119713,0.35285714285714287,0.16642857142857143,1400,600
cp_cox_full,CP + Cox,0.8816666666666667,1.3603953106684354,0.23048327478259695,s031,21,20570434,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.595213471122201,0.35642857142857143,0.14714285714285713,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.905,1.3863035960401957,0.20661328021112088,s031,21,20570434,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.595213471122201,0.35642857142857143,0.14714285714285713,1400,600
cp_cox_full,CP + Cox,0.94,1.3694907948846382,0.16817489358360108,s031,22,20570435,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5435768225422835,0.3607142857142857,0.15571428571428572,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9333333333333333,1.3523817022135372,0.1824174596544357,s031,22,20570435,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5435768225422835,0.3607142857142857,0.15571428571428572,1400,600
cp_cox_full,CP + Cox,0.8816666666666667,1.3050914470337385,0.29234220472110467,s031,23,20570436,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5827933412618571,0.3578571428571429,0.15357142857142858,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8533333333333334,1.2634565604111538,0.3218356509729798,s031,23,20570436,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5827933412618571,0.3578571428571429,0.15357142857142858,1400,600
cp_cox_full,CP + Cox,0.9033333333333333,1.3429486625882001,0.20138994135864635,s031,24,20570437,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5381232539214087,0.3442857142857143,0.13428571428571429,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,1.3456344085113152,0.1985159928686176,s031,24,20570437,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5381232539214087,0.3442857142857143,0.13428571428571429,1400,600
cp_cox_full,CP + Cox,0.9033333333333333,1.406625636424851,0.2431328397508843,s031,25,20570438,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.631433332716929,0.34,0.16642857142857143,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8983333333333333,1.392135549651779,0.254976961439739,s031,25,20570438,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.631433332716929,0.34,0.16642857142857143,1400,600
cp_cox_full,CP + Cox,0.905,1.3256887674427889,0.21477908986672511,s031,26,20570439,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.526715583623041,0.3535714285714286,0.16357142857142856,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9116666666666666,1.3316993490019633,0.2096106767648358,s031,26,20570439,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.526715583623041,0.3535714285714286,0.16357142857142856,1400,600
cp_cox_full,CP + Cox,0.9066666666666666,1.449219475588864,0.21130582668447473,s031,27,20570440,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.6620852773224457,0.3657142857142857,0.15428571428571428,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,1.4333487508168838,0.22484921457904397,s031,27,20570440,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.6620852773224457,0.3657142857142857,0.15428571428571428,1400,600
cp_cox_full,CP + Cox,0.8783333333333333,1.3513115753421314,0.21799206268018828,s031,28,20570441,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.587414244057719,0.3514285714285714,0.15857142857142856,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.895,1.3763862546242858,0.1954795247300448,s031,28,20570441,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.587414244057719,0.3514285714285714,0.15857142857142856,1400,600
