tau_quantile,rep,seed,method_id,method_label,estimator_family,working_model,spec_status,is_conformal,n,test_frac,p,beta_scale,gamma,kappa,cens_target,alpha,B,tau,censor_rate_emp,admin_mass_emp,coverage,mean_len,sd_len
0.99,22,30160343,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.513241043828964,0.2307142857142857,0.002142857142857143,0.9016666666666666,5.346119157058737,0.08527490766696783
0.99,22,30160343,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.513241043828964,0.2307142857142857,0.002142857142857143,0.9033333333333333,5.347212138876543,0.07848909251419356
0.99,23,30160344,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.241976543766136,0.20142857142857143,0.0035714285714285713,0.89,5.05420804111392,0.08419528778259049
0.99,23,30160344,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.241976543766136,0.20142857142857143,0.0035714285714285713,0.895,5.050405751817936,0.09191336219865999
0.99,23,30160344,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.241976543766136,0.20142857142857143,0.0035714285714285713,0.8833333333333333,5.039925077265839,0.0963225978026302
0.99,23,30160344,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.241976543766136,0.20142857142857143,0.0035714285714285713,0.905,5.065169117244107,0.07834951348185498
0.99,23,30160344,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.241976543766136,0.20142857142857143,0.0035714285714285713,0.8966666666666666,5.053011703925667,0.09066305771584009
0.99,23,30160344,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.241976543766136,0.20142857142857143,0.0035714285714285713,0.905,5.063035442044393,0.08530535348268645
0.99,24,30160345,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.678681531947588,0.20142857142857143,0.0035714285714285713,0.8783333333333333,4.49462261264106,0.090527911266524
0.99,24,30160345,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.678681531947588,0.20142857142857143,0.0035714285714285713,0.8933333333333333,4.5179999687521795,0.08083744529593195
0.99,24,30160345,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.678681531947588,0.20142857142857143,0.0035714285714285713,0.8833333333333333,4.50363456614034,0.08324127710947705
0.99,24,30160345,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.678681531947588,0.20142857142857143,0.0035714285714285713,0.8866666666666667,4.50838278659384,0.0846495431417661
0.99,24,30160345,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.678681531947588,0.20142857142857143,0.0035714285714285713,0.88,4.500341499830902,0.0897212617528189
0.99,24,30160345,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.678681531947588,0.20142857142857143,0.0035714285714285713,0.8833333333333333,4.506607267584399,0.08182764812409313
0.99,25,30160346,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.511009766949604,0.19642857142857142,0.0014285714285714286,0.9066666666666666,4.3564448300178364,0.06641895107111838
0.99,25,30160346,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.511009766949604,0.19642857142857142,0.0014285714285714286,0.91,4.367526844981822,0.0606450721840749
0.99,25,30160346,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.511009766949604,0.19642857142857142,0.0014285714285714286,0.91,4.3690152170441054,0.05882090448174234
0.99,25,30160346,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.511009766949604,0.19642857142857142,0.0014285714285714286,0.9083333333333333,4.36965550167032,0.06047647077881353
0.99,25,30160346,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.511009766949604,0.19642857142857142,0.0014285714285714286,0.9133333333333333,4.375705664826582,0.057188179105347424
0.99,25,30160346,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.511009766949604,0.19642857142857142,0.0014285714285714286,0.9083333333333333,4.367095379497985,0.05961619261777244
0.99,26,30160347,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.980014155603095,0.20857142857142857,0.002857142857142857,0.8783333333333333,4.810428481189249,0.0751693045122167
0.99,26,30160347,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.980014155603095,0.20857142857142857,0.002857142857142857,0.88,4.817307311718749,0.07262253784696932
0.99,26,30160347,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.980014155603095,0.20857142857142857,0.002857142857142857,0.885,4.823510565203003,0.06883470308765897
0.99,26,30160347,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.980014155603095,0.20857142857142857,0.002857142857142857,0.885,4.82390209622454,0.06988861212115241
0.99,26,30160347,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.980014155603095,0.20857142857142857,0.002857142857142857,0.8933333333333333,4.832754438724961,0.0657278704878448
0.99,26,30160347,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.980014155603095,0.20857142857142857,0.002857142857142857,0.8866666666666667,4.825677273673017,0.06788172345422278
0.99,27,30160348,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.319718484711555,0.19642857142857142,0.004285714285714286,0.8866666666666667,5.1523632527872705,0.06166216493158878
0.99,27,30160348,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.319718484711555,0.19642857142857142,0.004285714285714286,0.8916666666666667,5.160176056797235,0.0657750174198386
0.99,27,30160348,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.319718484711555,0.19642857142857142,0.004285714285714286,0.89,5.14901067079173,0.07116280778516047
0.99,27,30160348,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.319718484711555,0.19642857142857142,0.004285714285714286,0.8916666666666667,5.166114923081239,0.05595819044546444
0.99,27,30160348,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.319718484711555,0.19642857142857142,0.004285714285714286,0.8916666666666667,5.168442187958473,0.06236711565832654
0.99,27,30160348,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.319718484711555,0.19642857142857142,0.004285714285714286,0.8933333333333333,5.169495465740955,0.06262333034697623
0.99,28,30160349,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.362202599330578,0.2057142857142857,0.005714285714285714,0.8933333333333333,5.178383357557693,0.07545726675813967
0.99,28,30160349,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.362202599330578,0.2057142857142857,0.005714285714285714,0.8983333333333333,5.181480240028852,0.07774182915265156
0.99,28,30160349,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.362202599330578,0.2057142857142857,0.005714285714285714,0.91,5.1938406230619645,0.07667730351515095
0.99,28,30160349,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.362202599330578,0.2057142857142857,0.005714285714285714,0.91,5.1980803060385385,0.06624292763734188
0.99,28,30160349,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.362202599330578,0.2057142857142857,0.005714285714285714,0.9183333333333333,5.212418908430151,0.06443285796415206
0.99,28,30160349,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.362202599330578,0.2057142857142857,0.005714285714285714,0.915,5.205738228496816,0.07125876232639632
0.99,29,30160350,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.767515362318399,0.2007142857142857,0.002857142857142857,0.8833333333333333,4.592797777855725,0.07468340427787935
0.99,29,30160350,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.767515362318399,0.2007142857142857,0.002857142857142857,0.8816666666666667,4.585161809441197,0.08565685258680926
0.99,29,30160350,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.767515362318399,0.2007142857142857,0.002857142857142857,0.89,4.605240418275715,0.07528241116691756
0.99,29,30160350,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.767515362318399,0.2007142857142857,0.002857142857142857,0.8783333333333333,4.586872340891091,0.07702973859591243
0.99,29,30160350,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.767515362318399,0.2007142857142857,0.002857142857142857,0.8866666666666667,4.592195627692122,0.08235286029526558
0.99,29,30160350,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.767515362318399,0.2007142857142857,0.002857142857142857,0.8866666666666667,4.593250991720285,0.0808445325709716
0.99,30,30160351,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.578310436215312,0.18357142857142858,0.004285714285714286,0.9083333333333333,4.429021067699915,0.07190774928167176
0.99,30,30160351,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.578310436215312,0.18357142857142858,0.004285714285714286,0.9033333333333333,4.422849095842742,0.07401827415689737
0.99,30,30160351,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.578310436215312,0.18357142857142858,0.004285714285714286,0.9083333333333333,4.435124134973517,0.062328542478975124
0.99,30,30160351,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.578310436215312,0.18357142857142858,0.004285714285714286,0.9033333333333333,4.420929176902101,0.07549908880921352
0.99,30,30160351,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.578310436215312,0.18357142857142858,0.004285714285714286,0.9016666666666666,4.417116108130725,0.07674786503260506
0.99,30,30160351,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.578310436215312,0.18357142857142858,0.004285714285714286,0.8933333333333333,4.41465292360381,0.07123959581569213
